EmployeeID,DateOfHire,Department,JobProfile,JobType,JobTitle,Salary,MidpointWage,PerformanceGrade
1702011,02/02/2017,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,12426,11400,3.13
2006055,21/06/2020,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,12426,11400,2.69
2104201,24/04/2021,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,12426,11400,2.93
2205032,12/05/2022,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,12426,11400,2.69
2209091,11/09/2022,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,12426,11400,2.78
1708012,11/08/2017,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,12426,11400,2.59
1907182,24/07/2019,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,12426,11400,2.72
160601,03/06/2016,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,12426,11400,3.07
1605132,04/05/2016,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,12444,13238.64,2.87
2307031,22/07/2023,Marketing,Craft Leadership,5. Specialist,Digital Marketing Specialist II,12503,12258,3.14
1808181,04/08/2018,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,12540,11400,2.98
1903161,13/03/2019,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,12540,11400,2.69
2209181,06/09/2022,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,12540,11400,2.93
1608191,15/08/2016,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,12540,11400,2.93
2106031,14/06/2021,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,12540,11400,2.59
1407172,19/07/2014,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,12540,11400,2.93
1505161,11/05/2015,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,12577,13238.64,3.17
2111142,18/11/2021,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,12654,11400,2.98
1508111,21/08/2015,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,12654,11400,2.72
1808112,20/08/2018,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,12654,11400,2.72
1903061,11/03/2019,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,12654,11400,2.93
1906091,06/06/2019,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,12654,11400,2.93
2303202,19/03/2023,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,12654,11400,3.1
2303143,19/03/2023,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,12654,11400,3.1
1702112,23/02/2017,Marketing,Craft Leadership,5. Specialist,Digital Marketing Specialist II,12748,12258,3.14
2202141,04/02/2022,Marketing,Craft Leadership,5. Specialist,Digital Marketing Specialist II,12748,12258,3.14
2301162,23/01/2023,Marketing,Craft Leadership,5. Specialist,Digital Marketing Specialist II,12748,12258,3.14
2309042,22/09/2023,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,12768,11400,2.72
1701091,20/01/2017,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,12768,11400,2.69
2302174,25/02/2023,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,12768,11400,3.07
1906203,18/06/2019,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,12768,11400,2.78
1508132,21/08/2015,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,12768,11400,3.07
1507051,17/07/2015,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,12768,11400,2.59
2103143,17/03/2021,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,12768,11400,3.13
2312103,25/12/2023,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,12841,13238.64,3.17
1505133,23/05/2015,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,12882,11400,3.13
2004011,09/04/2020,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,12882,11400,3.07
1603111,05/03/2016,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,12882,11400,3.1
1609172,15/09/2016,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,12882,11400,2.72
2304191,15/04/2023,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,12882,11400,2.59
2011151,08/11/2020,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,12974,13238.64,3.09
1908172,14/08/2019,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,12974,13238.64,3.17
2307081,03/07/2023,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,12974,13238.64,3.17
1512151,04/12/2015,Marketing,Craft Leadership,5. Specialist,Digital Marketing Specialist II,12993,12258,3.14
1710082,22/10/2017,Marketing,Craft Leadership,5. Specialist,Digital Marketing Specialist II,12993,12258,3.14
1702061,03/02/2017,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,12996,11400,2.72
1501093,19/01/2015,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,12996,11400,2.72
1601011,22/01/2016,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,12996,11400,2.78
170302,16/03/2017,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,13106,13238.64,2.87
2009121,05/09/2020,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,13106,13238.64,2.87
2105101,03/05/2021,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,13106,13238.64,3.17
1712072,20/12/2017,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,13110,11400,2.72
1808062,16/08/2018,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,13110,11400,2.93
1505132,17/05/2015,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,13110,11400,2.93
2301012,18/01/2023,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,13110,11400,2.72
1511011,01/11/2015,Tech & Product,Craft Leadership,5. Specialist,Product Specialist,13110,11400,2.98
1603051,19/03/2016,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,13110,11400,2.72
2307161,12/07/2023,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,13110,11400,3.13
2302191,13/02/2023,Marketing,Craft Leadership,5. Specialist,Digital Marketing Specialist II,13116,12258,3.14
2201185,22/01/2022,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,13224,11400,2.93
1807081,23/07/2018,Tech & Product,Craft Leadership,5. Specialist,Technology Specialist I,13224,11400,3.07
2107102,17/07/2021,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,13224,11400,2.69
2302141,07/02/2023,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,13239,13238.64,2.87
1410033,19/10/2014,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,13239,13238.64,3.17
1403091,17/03/2014,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,13239,13238.64,2.87
1504053,14/04/2015,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,13338,11400,2.69
1807181,22/07/2018,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,13338,11400,2.59
1710131,17/10/2017,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,13338,11400,2.59
1908193,25/08/2019,Tech & Product,Craft Leadership,5. Specialist,Tech Leader,13338,11400,2.69
1706041,08/06/2017,Tech & Product,Craft Leadership,5. Specialist,Business Intelligence Specialist,13338,11400,3.13
1707032,25/07/2017,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,13371,13238.64,3.17
2101191,16/01/2021,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,13371,13238.64,3.17
1909021,02/09/2019,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,13371,13238.64,2.87
2201112,09/01/2022,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,13371,13238.64,3.17
1808053,23/08/2018,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,13503,13238.64,2.87
1610063,17/10/2016,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,13503,13238.64,2.87
1512091,15/12/2015,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,13636,13238.64,2.87
1908031,06/08/2019,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,13636,13238.64,3.09
2112071,19/12/2021,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,13636,13238.64,3.17
2002102,21/02/2020,Marketing,Craft Leadership,5. Specialist,Digital Marketing Specialist II,13729,12258,3.14
2003181,02/03/2020,Marketing,Craft Leadership,5. Specialist,Digital Marketing Specialist II,13974,12258,3.14
1408011,08/08/2014,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,14165,13238.64,2.87
2105063,12/05/2021,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,14165,13238.64,3.17
2008134,24/08/2020,Marketing,Craft Leadership,5. Specialist,Digital Marketing Specialist II,14219,12258,3.14
150302,20/03/2015,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,14298,13238.64,3.17
1903141,21/03/2019,Marketing,Craft Leadership,5. Specialist,Digital Marketing Specialist II,14342,12258,3.14
2002163,20/02/2020,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,14430,13238.64,3.09
2310131,10/10/2023,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,14430,13238.64,3.09
2010031,05/10/2020,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,14563,13238.64,3.17
1505063,17/05/2015,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,14960,13238.64,2.87
2103021,03/03/2021,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,15224,13238.64,3.09
2312081,04/12/2023,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,15224,13238.64,3.09
2105071,16/05/2021,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,15224,13238.64,2.87
2205182,18/05/2022,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,15489,13238.64,2.87
1411191,07/11/2014,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,15489,13238.64,3.09
1605131,04/05/2016,Marketing,Craft Leadership,5. Specialist,Maket Development Specialist,15489,13238.64,3.09
2302192,15/02/2023,Corporate,Craft Leadership,6. Expert,Financial Planning Specialist II,14784,16800,3.71
1403182,09/03/2014,Corporate,Craft Leadership,6. Expert,Financial Planning Specialist II,14784,16800,3.71
1810082,18/10/2018,Corporate,Craft Leadership,6. Expert,Financial Planning Specialist II,15960,16800,3.71
1712071,09/12/2017,Corporate,Craft Leadership,6. Expert,Financial Planning Specialist II,16296,16800,3.71
1605191,14/05/2016,Corporate,Craft Leadership,6. Expert,Financial Planning Specialist II,16464,16800,3.71
2210041,07/10/2022,Corporate,Craft Leadership,6. Expert,Financial Planning Specialist II,16800,16800,3.71
2311072,23/11/2023,Corporate,Craft Leadership,6. Expert,Financial Planning Specialist II,17136,16800,3.71
2204021,05/04/2022,Corporate,Craft Leadership,6. Expert,Financial Planning Specialist II,17136,16800,3.71
1812041,03/12/2018,Corporate,Craft Leadership,6. Expert,Financial Planning Specialist II,17640,16800,3.71
1702012,04/02/2017,Corporate,Craft Leadership,6. Expert,Financial Planning Specialist II,17808,16800,3.71
2206051,09/06/2022,Corporate,Craft Leadership,6. Expert,Financial Planning Specialist II,17976,16800,3.71
1707101,05/07/2017,Corporate,Craft Leadership,6. Expert,Financial Planning Specialist II,17976,16800,3.71
1703041,02/03/2017,Corporate,Craft Leadership,6. Expert,Financial Planning Specialist II,19152,16800,3.71
2312051,23/12/2023,Corporate,Craft Leadership,6. Expert,Financial Planning Specialist II,19320,16800,3.71
1702013,08/02/2017,Corporate,Craft Leadership,6. Expert,Financial Planning Specialist II,19488,16800,3.71
1904081,04/04/2019,Operations,People Leadership,6. Manager,Business Operations Manager,14952,16800,2.05
2312202,18/12/2023,Corporate,People Leadership,6. Manager,Accounting and Tax Manager,15288,16800,1.97
210801,04/08/2021,Operations,People Leadership,6. Manager,Business Operations Manager,15288,16800,2.05
1406121,18/06/2014,Corporate,People Leadership,6. Manager,Accounting and Tax Manager,15456,16800,1.97
1511132,13/11/2015,Corporate,People Leadership,6. Manager,Facilities Manager,15624,16800,3.74
1801161,09/01/2018,Corporate,People Leadership,6. Manager,Facilities Manager,15792,16800,3.74
1704141,21/04/2017,Operations,People Leadership,6. Manager,Business Operations Manager,15792,16800,2.05
2207111,15/07/2022,Tech & Product,People Leadership,6. Manager,Product Manager,16065,18050,3.26
1602091,21/02/2016,Tech & Product,People Leadership,6. Manager,Product Manager,16065,18050,3.04
2110182,25/10/2021,Tech & Product,People Leadership,6. Manager,Product Manager,16065,18050,3.04
1710012,07/10/2017,Corporate,People Leadership,6. Manager,Facilities Manager,16128,16800,3.74
1410201,08/10/2014,Operations,People Leadership,6. Manager,Business Operations Manager,16296,16800,2.05
1802053,26/02/2018,Corporate,People Leadership,6. Manager,Facilities Manager,16296,16800,3.74
1610052,23/10/2016,Tech & Product,People Leadership,6. Manager,Product Manager,16426,18050,3.04
2007041,25/07/2020,Corporate,People Leadership,6. Manager,Accounting and Tax Manager,16464,16800,1.97
1804151,19/04/2018,Corporate,People Leadership,6. Manager,Facilities Manager,16464,16800,3.74
1805051,15/05/2018,Corporate,People Leadership,6. Manager,Accounting and Tax Manager,16464,16800,1.97
1709071,25/09/2017,Operations,People Leadership,6. Manager,Business Operations Manager,16464,16800,2.05
1507092,17/07/2015,Marketing,People Leadership,6. Manager,Branding Manager,16533,18788,3.01
1406202,25/06/2014,Tech & Product,People Leadership,6. Manager,Product Manager,16606,18050,3.26
1612104,12/12/2016,Operations,People Leadership,6. Manager,Business Operations Manager,16632,16800,2.05
1505071,22/05/2015,Corporate,People Leadership,6. Manager,Accounting and Tax Manager,16632,16800,1.97
1912052,21/12/2019,Corporate,People Leadership,6. Manager,Accounting and Tax Manager,16632,16800,1.97
2103201,11/03/2021,Tech & Product,People Leadership,6. Manager,Product Manager,16787,18050,3.26
1705101,01/05/2017,Tech & Product,People Leadership,6. Manager,Product Manager,16787,18050,3.04
1710032,20/10/2017,Tech & Product,People Leadership,6. Manager,Product Manager,16787,18050,3.04
1908042,20/08/2019,Corporate,People Leadership,6. Manager,Accounting and Tax Manager,16800,16800,1.97
1509041,07/09/2015,Operations,People Leadership,6. Manager,Business Operations Manager,16968,16800,2.05
1910132,19/10/2019,Operations,People Leadership,6. Manager,Business Operations Manager,17136,16800,2.05
1505061,04/05/2015,Marketing,People Leadership,6. Manager,Branding Manager,17285,18788,3.01
1409031,04/09/2014,Marketing,People Leadership,6. Manager,Branding Manager,17285,18788,3.01
2009171,23/09/2020,Corporate,People Leadership,6. Manager,Accounting and Tax Manager,17304,16800,1.97
2012131,12/12/2020,Tech & Product,People Leadership,6. Manager,Product Manager,17328,18050,3.26
1901151,02/01/2019,Marketing,People Leadership,6. Manager,Branding Manager,17473,18788,3.01
1412141,10/12/2014,Tech & Product,People Leadership,6. Manager,Product Manager,17509,18050,3.26
1802062,10/02/2018,Corporate,People Leadership,6. Manager,Accounting and Tax Manager,17640,16800,1.97
2305101,16/05/2023,Corporate,People Leadership,6. Manager,Accounting and Tax Manager,17640,16800,1.97
1706181,12/06/2017,Operations,People Leadership,6. Manager,Business Operations Manager,17640,16800,2.05
1808072,25/08/2018,Tech & Product,People Leadership,6. Manager,Product Manager,17689,18050,3.04
1805082,17/05/2018,Tech & Product,People Leadership,6. Manager,Product Manager,17689,18050,3.26
1507062,24/07/2015,Marketing,People Leadership,6. Manager,Branding Manager,17849,18788,3.01
1612101,02/12/2016,Tech & Product,People Leadership,6. Manager,Product Manager,17870,18050,3.26
2208201,19/08/2022,Tech & Product,People Leadership,6. Manager,Product Manager,17870,18050,3.04
2204031,14/04/2022,Operations,People Leadership,6. Manager,Business Operations Manager,17976,16800,2.05
1901182,22/01/2019,Operations,People Leadership,6. Manager,Business Operations Manager,17976,16800,2.05
140701,08/07/2014,Corporate,People Leadership,6. Manager,Facilities Manager,17976,16800,3.74
2204182,09/04/2022,Corporate,People Leadership,6. Manager,Accounting and Tax Manager,17976,16800,1.97
1503151,10/03/2015,Marketing,People Leadership,6. Manager,Branding Manager,18036,18788,3.01
